cadena,bandera,provincia,lat,lon,id_comercio,id_sucursal
Día,Supermercados DIA,AR-C,-34.620567,-58.412727,15,692
Día,Supermercados DIA,AR-C,-34.620541,-58.516533,15,700
Día,Supermercados DIA,AR-C,-34.620407,-58.526211,15,578
Día,Supermercados DIA,AR-C,-34.620323,-58.499725,15,561
Día,Supermercados DIA,AR-C,-34.619961,-58.432365,15,382
Día,Supermercados DIA,AR-C,-34.619617,-58.509357,15,753
Día,Supermercados DIA,AR-C,-34.619076,-58.372993,15,198
Día,Supermercados DIA,AR-C,-34.618786,-58.381767,15,673
Día,Supermercados DIA,AR-C,-34.618675,-58.404266,15,939
Día,Supermercados DIA,AR-C,-34.618412,-58.398396,15,1074
Día,Supermercados DIA,AR-C,-34.618271,-58.476017,15,391
Día,Supermercados DIA,AR-C,-34.618240,-58.469944,15,308
Día,Supermercados DIA,AR-C,-34.617935,-58.409058,15,921
Día,Supermercados DIA,AR-C,-34.617897,-58.465271,15,629
Día,Supermercados DIA,AR-C,-34.617836,-58.442551,15,241
Día,Supermercados DIA,AR-C,-34.617805,-58.502087,15,42
Día,Supermercados DIA,AR-C,-34.617764,-58.416893,15,485
Día,Supermercados DIA,AR-C,-34.617577,-58.377956,15,463
Día,Supermercados DIA,AR-C,-34.617359,-58.520218,15,634
Día,Supermercados DIA,AR-C,-34.617321,-58.391693,15,3
Día,Supermercados DIA,AR-C,-34.617035,-58.529057,15,751
Día,Supermercados DIA,AR-C,-34.616657,-58.385136,15,718
Día,Supermercados DIA,AR-C,-34.616470,-58.371490,15,591
Día,Supermercados DIA,AR-C,-34.616310,-58.422577,15,587
Día,Supermercados DIA,AR-C,-34.616081,-58.442562,15,1080
Día,Supermercados DIA,AR-C,-34.615997,-58.408295,15,58
Día,Supermercados DIA,AR-C,-34.615879,-58.483334,15,489
Día,Supermercados DIA,AR-C,-34.615711,-58.412567,15,935
Día,Supermercados DIA,AR-C,-34.615677,-58.448605,15,746
Día,Supermercados DIA,AR-C,-34.615627,-58.497314,15,678
Día,Supermercados DIA,AR-C,-34.615490,-58.437645,15,288
Día,Supermercados DIA,AR-C,-34.615093,-58.473400,15,752
Día,Supermercados DIA,AR-C,-34.614960,-58.416725,15,736
Día,Supermercados DIA,AR-C,-34.614788,-58.478714,15,50
Día,Supermercados DIA,AR-C,-34.614441,-58.460850,15,302
Día,Supermercados DIA,AR-C,-34.614029,-58.492931,15,49
Día,Supermercados DIA,AR-C,-34.614029,-58.404991,15,644
Día,Supermercados DIA,AR-C,-34.613632,-58.374664,15,421
Día,Supermercados DIA,AR-C,-34.613415,-58.503960,15,714
Día,Supermercados DIA,AR-C,-34.613033,-58.389339,15,909
Día,Supermercados DIA,AR-C,-34.612999,-58.368744,15,586
Día,Supermercados DIA,AR-C,-34.612793,-58.425419,15,436
Día,Supermercados DIA,AR-C,-34.612679,-58.391308,15,944
Día,Supermercados DIA,AR-C,-34.612560,-58.442265,15,1101
Día,Supermercados DIA,AR-C,-34.612392,-58.394711,15,303
Día,Supermercados DIA,AR-C,-34.612190,-58.469311,15,490
Día,Supermercados DIA,AR-C,-34.612133,-58.380074,15,631
Día,Supermercados DIA,AR-C,-34.611969,-58.527977,15,410
Día,Supermercados DIA,AR-C,-34.611889,-58.385284,15,713
Día,Supermercados DIA,AR-C,-34.611725,-58.433277,15,446
Día,Supermercados DIA,AR-C,-34.611687,-58.381836,15,493
Día,Supermercados DIA,AR-C,-34.611561,-58.373341,15,797
Día,Supermercados DIA,AR-C,-34.611301,-58.411751,15,782
Día,Supermercados DIA,AR-C,-34.611282,-58.474354,15,472
Día,Supermercados DIA,AR-C,-34.611210,-58.420391,15,705
Día,Supermercados DIA,AR-C,-34.611206,-58.451103,15,908
Día,Supermercados DIA,AR-C,-34.610931,-58.416809,15,189
Día,Supermercados DIA,AR-C,-34.610760,-58.481895,15,694
Día,Supermercados DIA,AR-C,-34.610607,-58.519535,15,707
Día,Supermercados DIA,AR-C,-34.610233,-58.409618,15,355
Día,Supermercados DIA,AR-C,-34.610146,-58.470524,15,791
Día,Supermercados DIA,AR-C,-34.610085,-58.387840,15,476
Día,Supermercados DIA,AR-C,-34.609833,-58.422462,15,769
Día,Supermercados DIA,AR-C,-34.609688,-58.507698,15,223
Día,Supermercados DIA,AR-C,-34.609459,-58.396133,15,481
Día,Supermercados DIA,AR-C,-34.609440,-58.386604,15,439
Día,Supermercados DIA,AR-C,-34.609184,-58.461819,15,371
Día,Supermercados DIA,AR-C,-34.608967,-58.441433,15,90
Día,Supermercados DIA,AR-C,-34.608574,-58.483673,15,946
Día,Supermercados DIA,AR-C,-34.608429,-58.424683,15,689
Día,Supermercados DIA,AR-C,-34.608185,-58.444454,15,588
Día,Supermercados DIA,AR-C,-34.608128,-58.376019,15,470
Día,Supermercados DIA,AR-C,-34.608002,-58.446236,15,919
Día,Supermercados DIA,AR-C,-34.607590,-58.391788,15,755
Día,Supermercados DIA,AR-C,-34.607529,-58.417038,15,901
Día,Supermercados DIA,AR-C,-34.607151,-58.448448,15,475
Día,Supermercados DIA,AR-C,-34.606747,-58.499851,15,790
Día,Supermercados DIA,AR-C,-34.606617,-58.431068,15,699
Día,Supermercados DIA,AR-C,-34.606434,-58.485596,15,218
Día,Supermercados DIA,AR-C,-34.605961,-58.491074,15,687
Día,Supermercados DIA,AR-C,-34.605843,-58.453384,15,52
Día,Supermercados DIA,AR-C,-34.605682,-58.463493,15,738
Día,Supermercados DIA,AR-C,-34.605675,-58.423344,15,768
Día,Supermercados DIA,AR-C,-34.605297,-58.474030,15,219
Día,Supermercados DIA,AR-C,-34.605186,-58.384781,15,261
Día,Supermercados DIA,AR-C,-34.604961,-58.420837,15,69
Día,Supermercados DIA,AR-C,-34.604797,-58.378315,15,454
Día,Supermercados DIA,AR-C,-34.604591,-58.472275,15,905
Día,Supermercados DIA,AR-C,-34.604511,-58.394958,15,164
Día,Supermercados DIA,AR-C,-34.604450,-58.493793,15,1102
Día,Supermercados DIA,AR-C,-34.604164,-58.458672,15,739
Día,Supermercados DIA,AR-C,-34.604012,-58.407322,15,767
Día,Supermercados DIA,AR-C,-34.603985,-58.414886,15,344
Día,Supermercados DIA,AR-C,-34.603977,-58.440346,15,511
Día,Supermercados DIA,AR-C,-34.603653,-58.405235,15,384
Día,Supermercados DIA,AR-C,-34.603424,-58.363495,15,484
Día,Supermercados DIA,AR-C,-34.603401,-58.410080,15,397
Día,Supermercados DIA,AR-C,-34.603359,-58.444862,15,627
Día,Supermercados DIA,AR-C,-34.603355,-58.418823,15,440
Día,Supermercados DIA,AR-C,-34.603149,-58.385227,15,544
Día,Supermercados DIA,AR-C,-34.603123,-58.463753,15,24
Día,Supermercados DIA,AR-C,-34.602730,-58.494949,15,923
Día,Supermercados DIA,AR-C,-34.602604,-58.370689,15,789
Día,Supermercados DIA,AR-C,-34.602478,-58.428185,15,7
Día,Supermercados DIA,AR-C,-34.602173,-58.376724,15,400
Día,Supermercados DIA,AR-C,-34.601677,-58.397106,15,455
Día,Supermercados DIA,AR-C,-34.601173,-58.412807,15,528
Día,Supermercados DIA,AR-C,-34.601131,-58.406986,15,581
Día,Supermercados DIA,AR-C,-34.600967,-58.435513,15,431
Día,Supermercados DIA,AR-C,-34.600868,-58.373188,15,465
Día,Supermercados DIA,AR-C,-34.600201,-58.439865,15,761
Día,Supermercados DIA,AR-C,-34.599850,-58.379654,15,464
Día,Supermercados DIA,AR-C,-34.599350,-58.392017,15,704
Día,Supermercados DIA,AR-C,-34.599331,-58.480488,15,560
Día,Supermercados DIA,AR-C,-34.599152,-58.491222,15,672
Día,Supermercados DIA,AR-C,-34.599121,-58.491222,15,671
Día,Supermercados DIA,AR-C,-34.598953,-58.386436,15,716
Día,Supermercados DIA,AR-C,-34.598728,-58.438698,15,916
Día,Supermercados DIA,AR-C,-34.598419,-58.446236,15,540
Día,Supermercados DIA,AR-C,-34.597832,-58.442371,15,396
Día,Supermercados DIA,AR-C,-34.597778,-58.420502,15,563
Día,Supermercados DIA,AR-C,-34.597668,-58.378185,15,415
Día,Supermercados DIA,AR-C,-34.597458,-58.426758,15,795
Día,Supermercados DIA,AR-C,-34.597267,-58.403004,15,787
Día,Supermercados DIA,AR-C,-34.597157,-58.424618,15,359
Día,Supermercados DIA,AR-C,-34.597137,-58.497643,15,1
Día,Supermercados DIA,AR-C,-34.597103,-58.394787,15,268
Día,Supermercados DIA,AR-C,-34.597076,-58.387772,15,301
Día,Supermercados DIA,AR-C,-34.597023,-58.433647,15,943
Día,Supermercados DIA,AR-C,-34.596806,-58.385506,15,904
Día,Supermercados DIA,AR-C,-34.596237,-58.411594,15,346
Día,Supermercados DIA,AR-C,-34.595192,-58.380486,15,497
Día,Supermercados DIA,AR-C,-34.594997,-58.419689,15,168
Día,Supermercados DIA,AR-C,-34.594593,-58.405350,15,321
Día,Supermercados DIA,AR-C,-34.594349,-58.396202,15,679
Día,Supermercados DIA,AR-C,-34.594326,-58.445911,15,915
Día,Supermercados DIA,AR-C,-34.593582,-58.430573,15,527
Día,Supermercados DIA,AR-C,-34.593456,-58.392670,15,668
Día,Supermercados DIA,AR-C,-34.593365,-58.384228,15,670
Día,Supermercados DIA,AR-C,-34.592594,-58.413769,15,777
Día,Supermercados DIA,AR-C,-34.592083,-58.411854,15,307
Día,Supermercados DIA,AR-C,-34.591949,-58.398354,15,304
Día,Supermercados DIA,AR-C,-34.591885,-58.447460,15,115
Día,Supermercados DIA,AR-C,-34.591694,-58.512054,15,743
Día,Supermercados DIA,AR-C,-34.591122,-58.497833,15,316
Día,Supermercados DIA,AR-C,-34.590801,-58.435307,15,239
Día,Supermercados DIA,AR-C,-34.590569,-58.424431,15,408
Día,Supermercados DIA,AR-C,-34.590034,-58.495792,15,786
Día,Supermercados DIA,AR-C,-34.589958,-58.516716,15,570
Día,Supermercados DIA,AR-C,-34.589813,-58.388664,15,658
Día,Supermercados DIA,AR-C,-34.589371,-58.446293,15,478
Día,Supermercados DIA,AR-C,-34.589222,-58.383400,15,500
Día,Supermercados DIA,AR-C,-34.589085,-58.437241,15,757
Día,Supermercados DIA,AR-C,-34.588139,-58.485664,15,1524
Día,Supermercados DIA,AR-C,-34.588070,-58.420586,15,272
Día,Supermercados DIA,AR-C,-34.587849,-58.427021,15,466
Día,Supermercados DIA,AR-C,-34.587715,-58.453011,15,747
Día,Supermercados DIA,AR-C,-34.587662,-58.504513,15,706
Día,Supermercados DIA,AR-C,-34.587437,-58.395142,15,758
Día,Supermercados DIA,AR-C,-34.587376,-58.492798,15,365
Día,Supermercados DIA,AR-C,-34.587227,-58.482178,15,242
Día,Supermercados DIA,AR-C,-34.586926,-58.511108,15,956
Día,Supermercados DIA,AR-C,-34.586529,-58.471107,15,920
Día,Supermercados DIA,AR-C,-34.586304,-58.410969,15,284
Día,Supermercados DIA,AR-C,-34.586182,-58.401505,15,290
Día,Supermercados DIA,AR-C,-34.586124,-58.442219,15,424
Día,Supermercados DIA,AR-C,-34.585594,-58.453552,15,206
Día,Supermercados DIA,AR-C,-34.585472,-58.436600,15,690
Día,Supermercados DIA,AR-C,-34.585426,-58.500137,15,712
Día,Supermercados DIA,AR-C,-34.585140,-58.503143,15,639
Día,Supermercados DIA,AR-C,-34.584797,-58.462929,15,942
Día,Supermercados DIA,AR-C,-34.584698,-58.441132,15,934
Día,Supermercados DIA,AR-C,-34.583893,-58.445995,15,502
Día,Supermercados DIA,AR-C,-34.583694,-58.467525,15,420
Día,Supermercados DIA,AR-C,-34.583122,-58.498051,15,31
Día,Supermercados DIA,AR-C,-34.583038,-58.476677,15,418
Día,Supermercados DIA,AR-C,-34.582714,-58.436050,15,427
Día,Supermercados DIA,AR-C,-34.582512,-58.451500,15,785
Día,Supermercados DIA,AR-C,-34.582306,-58.471611,15,501
Día,Supermercados DIA,AR-C,-34.582264,-58.420258,15,562
Día,Supermercados DIA,AR-C,-34.581692,-58.422325,15,252
Día,Supermercados DIA,AR-C,-34.581436,-58.442963,15,468
Día,Supermercados DIA,AR-C,-34.581169,-58.493252,15,567
Día,Supermercados DIA,AR-C,-34.580357,-58.472992,15,354
Día,Supermercados DIA,AR-C,-34.580212,-58.410099,15,523
Día,Supermercados DIA,AR-C,-34.579952,-58.450935,15,788
Día,Supermercados DIA,AR-C,-34.579758,-58.482059,15,597
Día,Supermercados DIA,AR-C,-34.579556,-58.477043,15,65
Día,Supermercados DIA,AR-C,-34.579540,-58.431038,15,395
Día,Supermercados DIA,AR-C,-34.579533,-58.500626,15,731
Día,Supermercados DIA,AR-C,-34.579449,-58.454189,15,350
Día,Supermercados DIA,AR-C,-34.579056,-58.424915,15,1091
Día,Supermercados DIA,AR-C,-34.578468,-58.463482,15,291
Día,Supermercados DIA,AR-C,-34.578148,-58.468021,15,661
Día,Supermercados DIA,AR-C,-34.578033,-58.473225,15,783
Día,Supermercados DIA,AR-C,-34.577827,-58.449043,15,691
Día,Supermercados DIA,AR-C,-34.577358,-58.510254,15,696
Día,Supermercados DIA,AR-C,-34.577335,-58.503204,15,245
Día,Supermercados DIA,AR-C,-34.577267,-58.405979,15,537
Día,Supermercados DIA,AR-C,-34.577198,-58.459965,15,414
Día,Supermercados DIA,AR-C,-34.577148,-58.438976,15,735
Día,Supermercados DIA,AR-C,-34.576672,-58.431564,15,300
Día,Supermercados DIA,AR-C,-34.576042,-58.507298,15,558
Día,Supermercados DIA,AR-C,-34.575672,-58.451904,15,459
Día,Supermercados DIA,AR-C,-34.575111,-58.490425,15,931
Día,Supermercados DIA,AR-C,-34.575020,-58.483318,15,366
Día,Supermercados DIA,AR-C,-34.574848,-58.434799,15,794
Día,Supermercados DIA,AR-C,-34.573807,-58.497883,15,568
Día,Supermercados DIA,AR-C,-34.573303,-58.422070,15,402
Día,Supermercados DIA,AR-C,-34.572872,-58.483723,15,734
Día,Supermercados DIA,AR-C,-34.572758,-58.488327,15,412
Día,Supermercados DIA,AR-C,-34.572601,-58.430332,15,507
Día,Supermercados DIA,AR-C,-34.572090,-58.446491,15,756
Día,Supermercados DIA,AR-C,-34.572029,-58.477695,15,535
Día,Supermercados DIA,AR-C,-34.571815,-58.505974,15,364
Día,Supermercados DIA,AR-C,-34.571640,-58.483200,15,435
Día,Supermercados DIA,AR-C,-34.570156,-58.450161,15,467
Día,Supermercados DIA,AR-C,-34.569839,-58.432274,15,378
Día,Supermercados DIA,AR-C,-34.569412,-58.477917,15,108
Día,Supermercados DIA,AR-C,-34.568867,-58.448009,15,784
Día,Supermercados DIA,AR-C,-34.568550,-58.492863,15,117
Día,Supermercados DIA,AR-C,-34.567680,-58.442825,15,428
Día,Supermercados DIA,AR-C,-34.567245,-58.450214,15,417
Día,Supermercados DIA,AR-C,-34.566772,-58.433563,15,286
Día,Supermercados DIA,AR-C,-34.566132,-58.479530,15,669
Día,Supermercados DIA,AR-C,-34.566055,-58.454136,15,197
Día,Supermercados DIA,AR-C,-34.565361,-58.483292,15,488
Día,Supermercados DIA,AR-C,-34.565357,-58.461342,15,1097
Día,Supermercados DIA,AR-C,-34.564957,-58.440430,15,936
Día,Supermercados DIA,AR-C,-34.564358,-58.439938,15,451
Día,Supermercados DIA,AR-C,-34.563732,-58.456730,15,407
Día,Supermercados DIA,AR-C,-34.563175,-58.490730,15,574
Día,Supermercados DIA,AR-C,-34.561901,-58.468800,15,611
Día,Supermercados DIA,AR-C,-34.560856,-58.463173,15,487
Día,Supermercados DIA,AR-C,-34.560627,-58.460709,15,324
Día,Supermercados DIA,AR-C,-34.560097,-58.471416,15,337
Día,Supermercados DIA,AR-C,-34.559628,-58.485878,15,641
Día,Supermercados DIA,AR-C,-34.559498,-58.454590,15,269
Día,Supermercados DIA,AR-C,-34.558540,-58.460300,15,413
Día,Supermercados DIA,AR-C,-34.558079,-58.466999,15,393
Día,Supermercados DIA,AR-C,-34.556816,-58.478989,15,522
Día,Supermercados DIA,AR-C,-34.556725,-58.461952,15,711
Día,Supermercados DIA,AR-C,-34.555584,-58.455402,15,274
Día,Supermercados DIA,AR-C,-34.555492,-58.492611,15,710
Día,Supermercados DIA,AR-C,-34.555099,-58.479893,15,771
Día,Supermercados DIA,AR-C,-34.554867,-58.470032,15,573
Día,Supermercados DIA,AR-C,-34.553207,-58.464741,15,375
Día,Supermercados DIA,AR-C,-34.553082,-58.488972,15,430
Día,Supermercados DIA,AR-C,-34.552116,-58.498413,15,480
Día,Supermercados DIA,AR-C,-34.552013,-58.473660,15,317
Día,Supermercados DIA,AR-C,-34.551453,-58.466766,15,1100
Día,Supermercados DIA,AR-C,-34.551273,-58.487179,15,498
Día,Supermercados DIA,AR-C,-34.550087,-58.463928,15,109
Día,Supermercados DIA,AR-C,-34.548248,-58.466911,15,486
Día,Supermercados DIA,AR-C,-34.547955,-58.468990,15,277
Día,Supermercados DIA,AR-C,-34.545925,-58.462719,15,796
Día,Supermercados DIA,AR-C,-34.544865,-58.476376,15,576
Día,Supermercados DIA,AR-C,-34.542076,-58.473362,15,111
Día,Supermercados DIA,AR-C,-34.539986,-58.475788,15,763
Día,Supermercados DIA,AR-C,-34.072540,-58.478249,15,776
Día,Supermercados DIA,AR-E,-33.149666,-59.316711,15,1043
Día,Supermercados DIA,AR-E,-33.135780,-59.314407,15,1502
Día,Supermercados DIA,AR-E,-33.036743,-58.998131,15,564
Día,Supermercados DIA,AR-E,-33.016617,-58.528797,15,6064
Día,Supermercados DIA,AR-E,-33.007111,-58.511932,15,305
Día,Supermercados DIA,AR-E,-33.006973,-58.537418,15,6063
Día,Supermercados DIA,AR-E,-32.723682,-59.396034,15,6061
Día,Supermercados DIA,AR-E,-32.622025,-60.157070,15,323
Día,Supermercados DIA,AR-E,-32.483822,-58.233028,15,1055
Día,Supermercados DIA,AR-E,-32.482578,-58.227489,15,5576
Día,Supermercados DIA,AR-E,-32.397118,-59.792152,15,320
Día,Supermercados DIA,AR-E,-32.370071,-58.876270,15,6067
Día,Supermercados DIA,AR-E,-32.301800,-59.138836,15,325
Día,Supermercados DIA,AR-E,-32.225273,-58.145458,15,319
Día,Supermercados DIA,AR-E,-32.219002,-58.148277,15,1508
Día,Supermercados DIA,AR-E,-32.214760,-58.222027,15,326
Día,Supermercados DIA,AR-E,-32.172916,-60.200584,15,1518
Día,Supermercados DIA,AR-E,-32.160072,-58.402912,15,327
Día,Supermercados DIA,AR-E,-32.070469,-60.637657,15,495
Día,Supermercados DIA,AR-E,-32.069710,-60.637871,15,1516
Día,Supermercados DIA,AR-E,-32.036205,-60.308697,15,1503
Día,Supermercados DIA,AR-E,-32.029751,-60.308533,15,593
Día,Supermercados DIA,AR-E,-31.955210,-60.125893,15,677
Día,Supermercados DIA,AR-E,-31.870218,-60.008518,15,442
Día,Supermercados DIA,AR-E,-31.869661,-59.028481,15,6047
Día,Supermercados DIA,AR-E,-31.855743,-59.027233,15,1044
Día,Supermercados DIA,AR-E,-31.828075,-60.517673,15,655
Día,Supermercados DIA,AR-E,-31.773861,-60.500347,15,625
Día,Supermercados DIA,AR-E,-31.773399,-60.521198,15,5577
Día,Supermercados DIA,AR-E,-31.768900,-60.433338,15,584
Día,Supermercados DIA,AR-E,-31.768024,-60.523663,15,556
Día,Supermercados DIA,AR-E,-31.765060,-60.499191,15,589
Día,Supermercados DIA,AR-E,-31.763742,-60.412964,15,443
Día,Supermercados DIA,AR-E,-31.761705,-60.511166,15,654
Día,Supermercados DIA,AR-E,-31.759480,-60.527699,15,1061
Día,Supermercados DIA,AR-E,-31.757698,-60.487083,15,626
Día,Supermercados DIA,AR-E,-31.755047,-60.509048,15,432
Día,Supermercados DIA,AR-E,-31.752516,-60.496365,15,534
Día,Supermercados DIA,AR-E,-31.751415,-60.502861,15,624
Día,Supermercados DIA,AR-E,-31.749002,-60.519333,15,518
Día,Supermercados DIA,AR-E,-31.747482,-60.495453,15,621
Día,Supermercados DIA,AR-E,-31.743916,-60.509476,15,433
Día,Supermercados DIA,AR-E,-31.741699,-60.539829,15,550
Día,Supermercados DIA,AR-E,-31.741220,-60.523476,15,659
Día,Supermercados DIA,AR-E,-31.738722,-60.517162,15,524
Día,Supermercados DIA,AR-E,-31.736353,-60.494335,15,539
Día,Supermercados DIA,AR-E,-31.735760,-60.528419,15,609
Día,Supermercados DIA,AR-E,-31.734236,-60.547348,15,434
Día,Supermercados DIA,AR-E,-31.733053,-60.515308,15,1050
Día,Supermercados DIA,AR-E,-31.730358,-60.520138,15,635
Día,Supermercados DIA,AR-E,-31.725624,-60.538902,15,664
Día,Supermercados DIA,AR-E,-31.725033,-60.514317,15,600
Día,Supermercados DIA,AR-E,-31.660324,-59.914562,15,594
Día,Supermercados DIA,AR-E,-31.626690,-58.507771,15,6058
Día,Supermercados DIA,AR-E,-31.395144,-58.012917,15,1501
Día,Supermercados DIA,AR-E,-31.390211,-58.024307,15,1045
Día,Supermercados DIA,AR-E,-31.388956,-58.015221,15,6040
Día,Supermercados DIA,AR-E,-31.382269,-58.014362,15,1056
Día,Supermercados DIA,AR-E,-31.231413,-59.987267,15,590
Día,Supermercados DIA,AR-E,-30.985037,-57.919842,15,1504
Día,Supermercados DIA,AR-E,-30.956411,-58.781227,15,1506
Día,Supermercados DIA,AR-E,-30.945780,-58.788319,15,549
Día,Supermercados DIA,AR-E,-30.761145,-57.996407,15,1046
Día,Supermercados DIA,AR-E,-30.744946,-59.644535,15,1054
Día,Supermercados DIA,AR-E,-30.386162,-58.748825,15,553
Día,Supermercados DIA,AR-J,-24.443342,-65.167397,15,823
Día,Supermercados DIA,AR-J,-24.387604,-65.264870,15,8018
Día,Supermercados DIA,AR-J,-24.377394,-65.118996,15,1808
Día,Supermercados DIA,AR-J,-24.252254,-65.205414,15,1807
Día,Supermercados DIA,AR-J,-24.196581,-65.309280,15,1806
Día,Supermercados DIA,AR-J,-24.194391,-65.289650,15,809
Día,Supermercados DIA,AR-S,-34.002525,-61.609768,15,6052
Día,Supermercados DIA,AR-S,-33.750000,-61.965641,15,244
Día,Supermercados DIA,AR-S,-33.459793,-61.488449,15,225
Día,Supermercados DIA,AR-S,-33.242893,-60.317944,15,6017
Día,Supermercados DIA,AR-S,-33.225441,-60.332344,15,211
Día,Supermercados DIA,AR-S,-33.156124,-60.512711,15,282
Día,Supermercados DIA,AR-S,-32.920925,-60.812214,15,438
Día,Supermercados DIA,AR-S,-32.889057,-60.724495,15,6045
Día,Supermercados DIA,AR-S,-31.665340,-60.765381,15,1068
Día,Supermercados DIA,AR-S,-31.649563,-60.710606,15,1059
Día,Supermercados DIA,AR-W,-30.250668,-57.639420,15,1063
Día,Supermercados DIA,AR-W,-30.018450,-59.531570,15,947
Día,Supermercados DIA,AR-W,-29.791304,-58.055256,15,1064
Día,Supermercados DIA,AR-W,-29.779472,-58.073936,15,575
Día,Supermercados DIA,AR-W,-29.712736,-57.088783,15,1089
Día,Supermercados DIA,AR-W,-29.180941,-58.079052,15,1073
Día,Supermercados DIA,AR-W,-29.180502,-58.092937,15,651
Día,Supermercados DIA,AR-W,-29.145208,-59.262505,15,1069
Día,Supermercados DIA,AR-W,-28.986113,-59.103088,15,582
Día,Supermercados DIA,AR-W,-28.574823,-58.710842,15,602
Día,Supermercados DIA,AR-W,-28.512300,-59.042919,15,1077
Día,Supermercados DIA,AR-W,-28.254288,-58.628391,15,610
Día,Supermercados DIA,AR-W,-27.954063,-58.808407,15,604
Día,Supermercados DIA,AR-W,-27.466137,-58.788067,15,623
Día,Supermercados DIA,AR-W,-27.317844,-58.571671,15,632
Día,Supermercados DIA,AR-X,-32.426197,-63.738308,15,1513
Día,Supermercados DIA,AR-X,-32.407841,-63.248543,15,1060
Día,Supermercados DIA,AR-X,-31.915190,-63.679291,15,1515
Día,Supermercados DIA,Buenos Aires,-34.573605,-58.423233,15,90000
Vea,Vea,AR-A,-24.841400,-65.433098,9,656
Vea,Vea,AR-A,-24.798100,-65.416801,9,64
Vea,Vea,AR-A,-24.795799,-65.405602,9,980
Vea,Vea,AR-A,-24.793900,-65.414200,9,731
Vea,Vea,AR-A,-24.790300,-65.411797,9,658
Vea,Vea,AR-A,-24.784599,-65.409897,9,40
Vea,Vea,AR-A,-24.776699,-65.414803,9,657
Vea,Vea,AR-A,-24.772600,-65.412903,9,5251
Vea,Vea,AR-A,-24.758101,-65.398598,9,110
Vea,Vea,AR-A,-24.729799,-65.412697,9,655
Vea,Vea,AR-A,-23.130800,-64.326103,9,140
Vea,Vea,AR-B,-38.730099,-62.250198,9,122
Vea,Vea,AR-B,-38.708099,-62.268600,9,127
Vea,Vea,AR-B,-38.561100,-58.730499,9,51
Vea,Vea,AR-B,-38.377300,-60.272701,9,704
Vea,Vea,AR-B,-38.266300,-57.843201,9,983
Vea,Vea,AR-B,-38.046902,-57.553501,9,241
Vea,Vea,AR-B,-38.024399,-57.565899,9,55
Vea,Vea,AR-B,-38.012901,-57.543598,9,231
Vea,Vea,AR-B,-38.012600,-57.565201,9,942
Vea,Vea,AR-B,-38.007198,-57.551399,9,59
Vea,Vea,AR-B,-38.001598,-57.550201,9,57
Vea,Vea,AR-B,-37.992199,-57.558701,9,56
Vea,Vea,AR-B,-37.959999,-57.566799,9,58
Vea,Vea,AR-B,-37.327000,-59.132599,9,711
Vea,Vea,AR-B,-37.263599,-56.976601,9,50
Vea,Vea,AR-B,-37.261101,-56.986900,9,45
Vea,Vea,AR-B,-37.108200,-56.873100,9,49
Vea,Vea,AR-B,-36.688202,-56.683498,9,248
Vea,Vea,AR-B,-36.358799,-56.718601,9,52
Vea,Vea,AR-B,-35.638802,-59.776199,9,677
Vea,Vea,AR-B,-35.050201,-58.756100,9,703
Vea,Vea,AR-B,-34.936199,-57.934399,9,636
Vea,Vea,AR-B,-34.934898,-57.975700,9,42
Vea,Vea,AR-B,-34.916801,-57.956200,9,640
Vea,Vea,AR-B,-34.915401,-57.942101,9,62
Vea,Vea,AR-B,-34.906799,-57.950600,9,36
Vea,Vea,AR-B,-34.895500,-57.980099,9,633
Vea,Vea,AR-B,-34.894001,-60.017502,9,8
Vea,Vea,AR-B,-34.881901,-58.054401,9,111
Vea,Vea,AR-B,-34.854599,-58.504700,9,740
Vea,Vea,AR-B,-34.812099,-58.451099,9,698
Vea,Vea,AR-B,-34.799301,-58.405300,9,37
Vea,Vea,AR-B,-34.793201,-58.414001,9,5204
Vea,Vea,AR-B,-34.763802,-58.399502,9,9
Vea,Vea,AR-B,-34.758801,-58.280499,9,5207
Vea,Vea,AR-B,-34.738998,-58.408401,9,112
Vea,Vea,AR-B,-34.728199,-58.250999,9,5034
Vea,Vea,AR-B,-34.703098,-58.393902,9,20
Vea,Vea,AR-B,-34.692600,-58.501598,9,944
Vea,Vea,AR-B,-34.691399,-58.391399,9,692
Vea,Vea,AR-B,-34.673302,-58.724602,9,159
Vea,Vea,AR-B,-34.665699,-58.697102,9,150
Vea,Vea,AR-B,-34.653702,-58.623100,9,154
Vea,Vea,AR-B,-34.653301,-59.432701,9,165
Vea,Vea,AR-B,-34.649101,-58.656101,9,156
Vea,Vea,AR-B,-34.648800,-58.612598,9,153
Vea,Vea,AR-B,-34.641998,-58.570202,9,152
Vea,Vea,AR-B,-34.635300,-58.791000,9,161
Vea,Vea,AR-B,-34.633801,-58.628502,9,5208
Vea,Vea,AR-B,-34.610600,-58.560799,9,234
Vea,Vea,AR-B,-34.594700,-60.947399,9,767
Vea,Vea,AR-B,-34.583199,-60.956501,9,912
Vea,Vea,AR-B,-34.563301,-58.558498,9,5205
Vea,Vea,AR-B,-34.562302,-59.119900,9,162
Vea,Vea,AR-B,-34.560799,-58.678501,9,163
Vea,Vea,AR-B,-34.520100,-58.487701,9,4
Vea,Vea,AR-B,-34.508400,-58.522701,9,5202
Vea,Vea,AR-B,-34.508099,-58.477100,9,5275
